Customer_ID,First_Name,Last_Name,Email,Phone,Membership_Levl,Points,Join_Date ,Last_Visit,Preferred_Theater_ID,Total_Spend,Visit_Frequency,Customer_Status,Preferred_Genre,Helper_Date,Helper_Customer_Status,Helper _Customer_Status distribution,New _ Helper_customer
948,Adella,Aleevy,aaleevyqb@bizjournals.com,574-773-0484,Silver,80,02/01/2023,15/06/2024,1,1517,0.8,Active,Family,45458,Implementation,7,Active
949,Maria,Lowe,mloweqc@europa.eu,283-473-4516,Silver,629,27/07/2024,13/11/2024,2,1811,0.7,Active,Family,45609,Post-Implementation,7,Active
950,Atlanta,Seamer,aseamerqd@berkeley.edu,729-339-0428,Bronze,442,11/07/2023,17/06/2024,7,378,2.5,Active,Sci-Fi,45460,Post-Implementation,7,Active
951,Brandea,Kochs,bkochsqe@gnu.org,720-574-2231,Bronze,655,02/09/2023,20/02/2024,4,376,3.5,Active,Thriller,45342,Post-Implementation,1,Active
952,Frasier,Yukhnini,fyukhniniqf@tuttocitta.it,886-277-8781,Gold,719,30/04/2023,07/01/2024,2,1001,1.4,Active,Drama,45298,Implementation,3,Active
953,Allie,Bees,abeesqg@addthis.com,790-325-6005,Silver,149,25/04/2022,21/04/2024,1,1523,3.6,Lapsed,Action,45403,Pre-Implementation,6,Lapsed
954,Evanne,Flucker,efluckerqh@fotki.com,658-510-5775,Bronze,793,18/04/2023,04/04/2024,6,1372,3,Lapsed,Drama,45386,Implementation,10,Lapsed
955,Alfy,Ritch,aritchqi@ca.gov,105-553-6396,Gold,410,07/05/2023,29/06/2024,4,1762,2.8,Lapsed,Horror,45472,Implementation,10,Lapsed
956,Nikolos,Whitaker,nwhitakerqj@arstechnica.com,742-823-6549,Silver,270,03/03/2022,15/03/2024,5,1415,3.7,Reactivated,Drama,45366,Pre-Implementation,9,Reactivated
957,Clywd,Guard,cguardqk@wunderground.com,562-190-5662,Gold,900,09/03/2022,20/11/2024,2,1278,0.2,Active,Family,45616,Pre-Implementation,8,Active
958,Ev,Duffree,eduffreeql@wired.com,273-480-0489,Bronze,157,22/05/2022,21/11/2024,1,1706,1.8,Lapsed,Sci-Fi,45617,Pre-Implementation,3,Lapsed
959,Jaine,O'Neill,joneillqm@geocities.com,374-348-4114,Bronze,388,31/01/2024,22/02/2024,7,773,3.6,Active,Comedy,45344,Post-Implementation,8,Active
960,Raff,Luto,rlutoqn@is.gd,263-430-9111,Silver,846,22/09/2024,27/01/2024,1,1311,1.5,Active,Drama,45587,Post-Implementation,6,Active
961,Milty,Santino,msantinoqo@quantcast.com,153-305-2805,Silver,716,12/08/2024,14/08/2024,5,188,3.8,Active,Thriller,45518,Post-Implementation,2,Active
962,Ivie,Pockett,ipockettqp@auda.org.au,188-469-8512,Silver,840,12/09/2023,11/02/2024,6,1098,3.1,Active,Action,45333,Post-Implementation,2,Active
963,Myra,Abry,mabryqq@meetup.com,164-771-0502,Silver,846,23/01/2023,15/07/2024,5,1642,1.3,Reactivated,Family,45488,Implementation,9,Reactivated
964,Lorenzo,Gallacher,lgallacherqr@blogs.com,235-469-4294,Gold,212,14/08/2022,14/06/2024,7,1491,0.3,Lapsed,Horror,45457,Pre-Implementation,5,Lapsed
965,Phelia,Bottjer,pbottjerqs@mtv.com,324-984-4052,Bronze,160,08/07/2023,10/06/2024,6,499,1.4,Reactivated,Action,45453,Post-Implementation,9,Reactivated
966,Donnie,Ballinger,dballingerqt@yellowpages.com,987-572-2817,Silver,67,29/08/2022,21/11/2024,3,1724,0.9,Active,Family,45617,Pre-Implementation,8,Active
967,Enrica,Cotesford,ecotesfordqu@jigsy.com,372-580-8484,Bronze,672,09/07/2023,13/02/2024,7,1703,2.8,Active,Thriller,45335,Post-Implementation,5,Active
968,Xymenes,Bourley,xbourleyqv@walmart.com,484-997-2880,Bronze,510,21/02/2023,28/11/2024,5,1979,1.4,Active,Action,45624,Implementation,6,Active
969,Querida,Neave,qneaveqw@cloudflare.com,460-720-0395,Silver,661,13/05/2023,18/05/2024,2,662,0.4,Active,Comedy,45430,Implementation,1,Active
970,Jorge,Preist,jpreistqx@multiply.com,165-421-4177,Bronze,277,31/05/2023,20/01/2024,4,1329,0.5,Active,Sci-Fi,45311,Implementation,4,Active
971,Nerita,Lyle,nlyleqy@example.com,252-424-0889,Gold,836,07/05/2023,08/01/2024,3,1786,3.7,Lapsed,Thriller,45299,Implementation,10,Lapsed
972,Lynnett,Champniss,lchampnissqz@boston.com,303-421-0718,Silver,975,19/03/2022,25/09/2024,6,1413,1.3,Lapsed,Action,45560,Pre-Implementation,4,Lapsed
973,Hakeem,Gutans,hgutansr0@yolasite.com,333-740-3338,Gold,813,27/04/2023,25/09/2024,7,1500,3.9,Active,Family,45560,Implementation,7,Active
974,Ceil,Hoxey,choxeyr1@bloglovin.com,984-298-7116,Bronze,900,23/04/2023,18/03/2024,7,485,0.3,Reactivated,Drama,45369,Implementation,9,Reactivated
975,Siusan,Hanbridge,shanbridger2@nba.com,543-865-7258,Bronze,722,04/08/2023,22/08/2024,4,833,3.8,Lapsed,Thriller,45526,Post-Implementation,10,Lapsed
976,Zaccaria,Martinolli,zmartinollir3@wikipedia.org,235-252-4817,Bronze,506,12/05/2024,28/07/2024,3,1943,3.7,Active,Documentary,45501,Post-Implementation,7,Active
977,Frans,Garmons,fgarmonsr4@cam.ac.uk,679-334-5030,Silver,824,08/09/2023,18/06/2024,6,632,2.7,Lapsed,Drama,45461,Post-Implementation,10,Lapsed
978,Letti,Hablot,lhablotr5@tmall.com,697-263-5691,Bronze,669,07/11/2023,03/07/2024,6,1299,1.5,Active,Comedy,45476,Post-Implementation,5,Active
979,Durante,Mingaye,dmingayer6@yellowbook.com,254-241-3956,Gold,854,20/07/2023,25/03/2024,7,933,0.5,Active,Thriller,45376,Post-Implementation,6,Active
980,Helge,Joselson,hjoselsonr7@loc.gov,283-173-3264,Gold,872,19/01/2023,05/04/2024,7,1211,1.7,Active,Horror,45387,Implementation,4,Active
981,Cyril,Fouch,cfouchr8@ezinearticles.com,305-919-9333,Gold,986,03/11/2022,03/02/2024,4,1105,2.8,Lapsed,Action,45325,Pre-Implementation,3,Lapsed
982,Wenonah,Custed,wcustedr9@wikia.com,460-283-0849,Gold,742,18/01/2023,07/06/2024,5,606,2.3,Active,Sci-Fi,45450,Implementation,7,Active
983,Cally,Lambert-Ciorwyn,clambertciorwynra@ebay.com,134-112-6091,Bronze,88,23/11/2022,07/08/2024,6,1626,0.9,Reactivated,Drama,45511,Pre-Implementation,9,Reactivated
984,Devon,Campaigne,dcampaignerb@guardian.co.uk,335-587-5651,Bronze,64,25/06/2022,05/07/2024,5,1970,3.9,Reactivated,Thriller,45478,Pre-Implementation,9,Reactivated
985,Pierrette,Wickey,pwickeyrc@booking.com,724-852-1580,Silver,903,09/11/2023,03/09/2024,5,1959,3.9,Active,Horror,45538,Post-Implementation,4,Active
986,Margaux,Dolden,mdoldenrd@mozilla.com,900-233-8967,Silver,549,21/03/2023,25/11/2024,1,641,1.7,Active,Action,45621,Implementation,4,Active
987,Zachery,Eam,zeamre@loc.gov,984-366-5774,Silver,811,04/03/2023,10/05/2024,4,508,3,Active,Action,45422,Implementation,3,Active
988,Kaela,Brightwell,kbrightwellrf@youku.com,287-760-0465,Gold,103,08/07/2023,02/02/2024,4,1528,1.6,Active,Horror,45324,Post-Implementation,5,Active
989,Andrea,Clitsome,aclitsomerg@noaa.gov,543-514-4315,Bronze,814,24/08/2022,19/02/2024,4,1194,2,Lapsed,Sci-Fi,45341,Pre-Implementation,6,Lapsed
990,Dulciana,Gard,dgardrh@uol.com.br,140-197-0874,Bronze,890,20/03/2023,25/01/2024,2,1155,1.5,Active,Action,45316,Implementation,5,Active
991,Arabela,Broe,abroeri@adobe.com,870-214-5783,Silver,858,01/12/2022,25/03/2024,5,647,1.9,Active,Horror,45376,Pre-Implementation,8,Active
992,Donetta,Oxenford,doxenfordrj@virginia.edu,861-389-2823,Gold,140,09/01/2023,01/08/2024,5,1800,1.2,Active,Horror,45505,Implementation,7,Active
993,Ileane,Pepys,ipepysrk@mashable.com,174-338-2183,Silver,418,18/03/2023,26/05/2024,6,1169,3,Active,Family,45438,Implementation,5,Active
994,Reinwald,Benbow,rbenbowrl@ustream.tv,303-994-1034,Silver,646,03/08/2022,06/02/2024,6,696,3.2,Lapsed,Sci-Fi,45328,Pre-Implementation,2,Lapsed
995,Eba,Kruschev,ekruschevrm@bravesites.com,612-866-0069,Gold,440,17/04/2023,17/07/2024,6,990,0.8,Lapsed,Thriller,45490,Implementation,10,Lapsed
996,Papageno,Worsnap,pworsnaprn@oaic.gov.au,931-119-8389,Gold,590,05/06/2022,29/09/2024,3,1078,0.4,Active,Documentary,45564,Pre-Implementation,7,Active
997,Renaldo,Harrill,rharrillro@godaddy.com,792-907-3336,Silver,307,10/12/2023,30/06/2024,3,1707,3.9,Active,Documentary,45473,Post-Implementation,7,Active
998,Johann,Jirick,jjirickrp@state.gov,481-801-2563,Silver,542,15/12/2023,31/05/2024,3,954,2.8,Active,Comedy,45443,Post-Implementation,7,Active
999,Jorge,Mockford,jmockfordrq@wikispaces.com,112-976-5195,Bronze,372,28/05/2023,06/04/2024,3,1779,2.1,Active,Sci-Fi,45388,Implementation,3,Active
1000,Jacobo,Onele,jonelerr@opera.com,994-640-1404,Silver,729,21/01/2024,21/07/2024,2,815,2.9,Active,Family,45494,Post-Implementation,5,Active
